"","word","sentiment","lexicon","score"
"20364","unwieldy","negative","bing",NA
"20365","unwilling","negative","bing",NA
"20366","unwillingly","negative","bing",NA
"20367","unwillingness","negative","bing",NA
"20368","unwise","negative","bing",NA
"20369","unwisely","negative","bing",NA
"20370","unworkable","negative","bing",NA
"20371","unworthy","negative","bing",NA
"20372","unyielding","negative","bing",NA
"20373","upbeat","positive","bing",NA
"20374","upbraid","negative","bing",NA
"20375","upgradable","positive","bing",NA
"20376","upgradeable","positive","bing",NA
"20377","upgraded","positive","bing",NA
"20378","upheaval","negative","bing",NA
"20379","upheld","positive","bing",NA
"20380","uphold","positive","bing",NA
"20381","uplift","positive","bing",NA
"20382","uplifting","positive","bing",NA
"20383","upliftingly","positive","bing",NA
"20384","upliftment","positive","bing",NA
"20385","uprising","negative","bing",NA
"20386","uproar","negative","bing",NA
"20387","uproarious","negative","bing",NA
"20388","uproariously","negative","bing",NA
"20389","uproarous","negative","bing",NA
"20390","uproarously","negative","bing",NA
"20391","uproot","negative","bing",NA
"20392","upscale","positive","bing",NA
"20393","upset","negative","bing",NA
"20394","upseting","negative","bing",NA
"20395","upsets","negative","bing",NA
"20396","upsetting","negative","bing",NA
"20397","upsettingly","negative","bing",NA
"20398","urgent","negative","bing",NA
"20399","usable","positive","bing",NA
"20400","useable","positive","bing",NA
"20401","useful","positive","bing",NA
"20402","useless","negative","bing",NA
"20403","user-friendly","positive","bing",NA
"20404","user-replaceable","positive","bing",NA
"20405","usurp","negative","bing",NA
"20406","usurper","negative","bing",NA
"20407","utterly","negative","bing",NA
"20408","vagrant","negative","bing",NA
"20409","vague","negative","bing",NA
"20410","vagueness","negative","bing",NA
"20411","vain","negative","bing",NA
"20412","vainly","negative","bing",NA
"20413","valiant","positive","bing",NA
"20414","valiantly","positive","bing",NA
"20415","valor","positive","bing",NA
"20416","valuable","positive","bing",NA
"20417","vanity","negative","bing",NA
"20418","variety","positive","bing",NA
"20419","vehement","negative","bing",NA
"20420","vehemently","negative","bing",NA
"20421","venerate","positive","bing",NA
"20422","vengeance","negative","bing",NA
"20423","vengeful","negative","bing",NA
"20424","vengefully","negative","bing",NA
"20425","vengefulness","negative","bing",NA
"20426","venom","negative","bing",NA
"20427","venomous","negative","bing",NA
"20428","venomously","negative","bing",NA
"20429","vent","negative","bing",NA
"20430","verifiable","positive","bing",NA
"20431","veritable","positive","bing",NA
"20432","versatile","positive","bing",NA
"20433","versatility","positive","bing",NA
"20434","vestiges","negative","bing",NA
"20435","vex","negative","bing",NA
"20436","vexation","negative","bing",NA
"20437","vexing","negative","bing",NA
"20438","vexingly","negative","bing",NA
"20439","vibrant","positive","bing",NA
"20440","vibrantly","positive","bing",NA
"20441","vibrate","negative","bing",NA
"20442","vibrated","negative","bing",NA
"20443","vibrates","negative","bing",NA
"20444","vibrating","negative","bing",NA
"20445","vibration","negative","bing",NA
"20446","vice","negative","bing",NA
"20447","vicious","negative","bing",NA
"20448","viciously","negative","bing",NA
"20449","viciousness","negative","bing",NA
"20450","victimize","negative","bing",NA
"20451","victorious","positive","bing",NA
"20452","victory","positive","bing",NA
"20453","viewable","positive","bing",NA
"20454","vigilance","positive","bing",NA
"20455","vigilant","positive","bing",NA
"20456","vile","negative","bing",NA
"20457","vileness","negative","bing",NA
"20458","vilify","negative","bing",NA
"20459","villainous","negative","bing",NA
"20460","villainously","negative","bing",NA
"20461","villains","negative","bing",NA
"20462","villian","negative","bing",NA
"20463","villianous","negative","bing",NA
"20464","villianously","negative","bing",NA
"20465","villify","negative","bing",NA
"20466","vindictive","negative","bing",NA
"20467","vindictively","negative","bing",NA
"20468","vindictiveness","negative","bing",NA
"20469","violate","negative","bing",NA
"20470","violation","negative","bing",NA
"20471","violator","negative","bing",NA
"20472","violators","negative","bing",NA
"20473","violent","negative","bing",NA
"20474","violently","negative","bing",NA
"20475","viper","negative","bing",NA
"20476","virtue","positive","bing",NA
"20477","virtuous","positive","bing",NA
"20478","virtuously","positive","bing",NA
"20479","virulence","negative","bing",NA
"20480","virulent","negative","bing",NA
"20481","virulently","negative","bing",NA
"20482","virus","negative","bing",NA
"20483","visionary","positive","bing",NA
"20484","vivacious","positive","bing",NA
"20485","vivid","positive","bing",NA
"20486","vociferous","negative","bing",NA
"20487","vociferously","negative","bing",NA
"20488","volatile","negative","bing",NA
"20489","volatility","negative","bing",NA
"20490","vomit","negative","bing",NA
"20491","vomited","negative","bing",NA
"20492","vomiting","negative","bing",NA
"20493","vomits","negative","bing",NA
"20494","vouch","positive","bing",NA
"20495","vouchsafe","positive","bing",NA
"20496","vulgar","negative","bing",NA
"20497","vulnerable","negative","bing",NA
"20498","wack","negative","bing",NA
"20499","wail","negative","bing",NA
"20500","wallow","negative","bing",NA
"20501","wane","negative","bing",NA
"20502","waning","negative","bing",NA
"20503","wanton","negative","bing",NA
"20504","war-like","negative","bing",NA
"20505","warily","negative","bing",NA
"20506","wariness","negative","bing",NA
"20507","warlike","negative","bing",NA
"20508","warm","positive","bing",NA
"20509","warmer","positive","bing",NA
"20510","warmhearted","positive","bing",NA
"20511","warmly","positive","bing",NA
"20512","warmth","positive","bing",NA
"20513","warned","negative","bing",NA
"20514","warning","negative","bing",NA
"20515","warp","negative","bing",NA
"20516","warped","negative","bing",NA
"20517","wary","negative","bing",NA
"20518","washed-out","negative","bing",NA
"20519","waste","negative","bing",NA
"20520","wasted","negative","bing",NA
"20521","wasteful","negative","bing",NA
"20522","wastefulness","negative","bing",NA
"20523","wasting","negative","bing",NA
"20524","water-down","negative","bing",NA
"20525","watered-down","negative","bing",NA
"20526","wayward","negative","bing",NA
"20527","weak","negative","bing",NA
"20528","weaken","negative","bing",NA
"20529","weakening","negative","bing",NA
"20530","weaker","negative","bing",NA
"20531","weakness","negative","bing",NA
"20532","weaknesses","negative","bing",NA
"20533","wealthy","positive","bing",NA
"20534","weariness","negative","bing",NA
"20535","wearisome","negative","bing",NA
"20536","weary","negative","bing",NA
"20537","wedge","negative","bing",NA
"20538","weed","negative","bing",NA
"20539","weep","negative","bing",NA
"20540","weird","negative","bing",NA
"20541","weirdly","negative","bing",NA
"20542","welcome","positive","bing",NA
"20543","well","positive","bing",NA
"20544","well-backlit","positive","bing",NA
"20545","well-balanced","positive","bing",NA
"20546","well-behaved","positive","bing",NA
"20547","well-being","positive","bing",NA
"20548","well-bred","positive","bing",NA
"20549","well-connected","positive","bing",NA
"20550","well-educated","positive","bing",NA
"20551","well-established","positive","bing",NA
"20552","well-informed","positive","bing",NA
"20553","well-intentioned","positive","bing",NA
"20554","well-known","positive","bing",NA
"20555","well-made","positive","bing",NA
"20556","well-managed","positive","bing",NA
"20557","well-mannered","positive","bing",NA
"20558","well-positioned","positive","bing",NA
"20559","well-received","positive","bing",NA
"20560","well-regarded","positive","bing",NA
"20561","well-rounded","positive","bing",NA
"20562","well-run","positive","bing",NA
"20563","well-wishers","positive","bing",NA
"20564","wellbeing","positive","bing",NA
"20565","wheedle","negative","bing",NA
"20566","whimper","negative","bing",NA
"20567","whine","negative","bing",NA
"20568","whining","negative","bing",NA
"20569","whiny","negative","bing",NA
"20570","whips","negative","bing",NA
"20571","whoa","positive","bing",NA
"20572","wholeheartedly","positive","bing",NA
"20573","wholesome","positive","bing",NA
"20574","whooa","positive","bing",NA
"20575","whoooa","positive","bing",NA
"20576","whore","negative","bing",NA
"20577","whores","negative","bing",NA
"20578","wicked","negative","bing",NA
"20579","wickedly","negative","bing",NA
"20580","wickedness","negative","bing",NA
"20581","wieldy","positive","bing",NA
"20582","wild","negative","bing",NA
"20583","wildly","negative","bing",NA
"20584","wiles","negative","bing",NA
"20585","willing","positive","bing",NA
"20586","willingly","positive","bing",NA
"20587","willingness","positive","bing",NA
"20588","wilt","negative","bing",NA
"20589","wily","negative","bing",NA
"20590","wimpy","negative","bing",NA
"20591","win","positive","bing",NA
"20592","wince","negative","bing",NA
"20593","windfall","positive","bing",NA
"20594","winnable","positive","bing",NA
"20595","winner","positive","bing",NA
"20596","winners","positive","bing",NA
"20597","winning","positive","bing",NA
"20598","wins","positive","bing",NA
"20599","wisdom","positive","bing",NA
"20600","wise","positive","bing",NA
"20601","wisely","positive","bing",NA
"20602","witty","positive","bing",NA
"20603","wobble","negative","bing",NA
"20604","wobbled","negative","bing",NA
"20605","wobbles","negative","bing",NA
"20606","woe","negative","bing",NA
"20607","woebegone","negative","bing",NA
"20608","woeful","negative","bing",NA
"20609","woefully","negative","bing",NA
"20610","womanizer","negative","bing",NA
"20611","womanizing","negative","bing",NA
"20612","won","positive","bing",NA
"20613","wonder","positive","bing",NA
"20614","wonderful","positive","bing",NA
"20615","wonderfully","positive","bing",NA
"20616","wonderous","positive","bing",NA
"20617","wonderously","positive","bing",NA
"20618","wonders","positive","bing",NA
"20619","wondrous","positive","bing",NA
"20620","woo","positive","bing",NA
"20621","work","positive","bing",NA
"20622","workable","positive","bing",NA
"20623","worked","positive","bing",NA
"20624","works","positive","bing",NA
"20625","world-famous","positive","bing",NA
"20626","worn","negative","bing",NA
"20627","worried","negative","bing",NA
"20628","worriedly","negative","bing",NA
"20629","worrier","negative","bing",NA
"20630","worries","negative","bing",NA
"20631","worrisome","negative","bing",NA
"20632","worry","negative","bing",NA
"20633","worrying","negative","bing",NA
"20634","worryingly","negative","bing",NA
"20635","worse","negative","bing",NA
"20636","worsen","negative","bing",NA
"20637","worsening","negative","bing",NA
"20638","worst","negative","bing",NA
"20639","worth","positive","bing",NA
"20640","worth-while","positive","bing",NA
"20641","worthiness","positive","bing",NA
"20642","worthless","negative","bing",NA
"20643","worthlessly","negative","bing",NA
"20644","worthlessness","negative","bing",NA
"20645","worthwhile","positive","bing",NA
"20646","worthy","positive","bing",NA
"20647","wound","negative","bing",NA
"20648","wounds","negative","bing",NA
"20649","wow","positive","bing",NA
"20650","wowed","positive","bing",NA
"20651","wowing","positive","bing",NA
"20652","wows","positive","bing",NA
"20653","wrangle","negative","bing",NA
"20654","wrath","negative","bing",NA
"20655","wreak","negative","bing",NA
"20656","wreaked","negative","bing",NA
